id_estudiante,periodo_ingreso,carrera,provincia,zona_residencia,sexo,edad,estado_civil,tipo_colegio,financiamiento,modalidad,semestre_actual,promedio_bachillerato,nota_primer_ciclo,creditos_reprobados,num_materias_matriculadas,asistencia_pct,horas_trabajo_semana,distancia_universidad_km,num_hermanos,ingreso_familiar_usd,uso_tutoria,indice_satisfaccion,desercion_semestre,fecha_ultimo_pago,motivo_retiro,semestre_desercion
EST-2022-0992,2023-S2,Arquitectura,Pichincha,Urbana,F,17,Soltero/a,Particular,Beca parcial,Presencial,6,7.49,,1,4,75.8,0.0,12.6,2,1599.0,1,6.0,0,,,
EST-2023-0993,2023-S2,Contabilidad,Azuay,Rural,F,25,Casado/a,Fiscal,Recursos propios,Presencial,3,9.94,6.51,0,5,80.8,0.0,7.6,3,649.0,1,6.6,0,,,
EST-2024-0994,2023-S1,Ciencia de Datos,Imbabura,Urbana,M,23,Casado/a,Particular,Recursos propios,Semi-presencial,5,9.01,7.09,1,6,68.7,0.0,4.6,4,1963.0,5,8.8,0,,,
EST-2025-0995,2022-S2,Psicología,Guayas,Urbana,M,18,Union libre,Fiscomisional,Beca parcial,Presencial,4,6.42,5.09,2,4,71.8,43.0,25.7,2,741.0,2,8.6,1,2024-05-07,Academico,5.0
EST-2020-0996,2022-S1,Ingeniería Civil,Azuay,Urbana,M,24,Casado/a,Fiscal,Recursos propios,Presencial,2,8.43,6.37,1,4,80.5,42.0,20.2,0,918.0,0,7.3,1,2024-01-09,Laboral,2.0
EST-2021-0997,2023-S1,Psicología,Guayas,Urbana,M,20,Soltero/a,Fiscal,Beca completa,Semi-presencial,6,8.69,5.07,2,5,72.3,0.0,1.7,3,1289.0,3,,0,,,
EST-2022-0998,2022-S1,Ingeniería Civil,El Oro,Rural,M,17,Union libre,Particular,Beca completa,Presencial,1,7.66,6.91,2,7,71.8,0.0,8.5,0,352.0,1,7.3,0,,,
EST-2023-0999,2023-S1,Administración de Empresas,Guayas,Rural,F,23,Soltero/a,Particular,Credito educativo,Presencial,2,6.99,7.47,2,6,90.5,0.0,16.0,2,1095.0,2,6.1,0,,,
EST-2024-1000,2022-S2,Medicina,Pichincha,Rural,M,26,Casado/a,Fiscal,Beca completa,Presencial,4,7.97,7.37,2,7,84.2,18.0,19.5,1,740.0,1,9.0,1,2024-06-19,Academico,4.0
EST-2025-1001,2022-S1,Contabilidad,El Oro,Urbana,F,26,Casado/a,Fiscomisional,Credito educativo,Semi-presencial,3,10.0,6.65,1,6,70.3,30.0,4.6,1,457.0,3,6.6,0,,,
EST-2020-1002,2023-S2,Arquitectura,Pichincha,Urbana,F,26,Soltero/a,Fiscomisional,Recursos propios,Semi-presencial,1,8.5,7.23,0,6,99.2,13.0,0.5,2,464.0,5,5.9,0,,,
EST-2021-1003,2022-S2,Ciencia de Datos,Imbabura,Urbana,F,18,Union libre,Fiscal,Recursos propios,Presencial,5,5.57,5.0,2,8,85.2,35.0,18.6,2,301.0,1,9.2,1,2024-02-01,Economico,6.0
EST-2022-1004,2022-S2,Medicina,Chimborazo,Urbana,F,22,Soltero/a,Particular,Beca parcial,Semi-presencial,1,8.34,9.38,0,4,64.7,34.0,11.9,2,531.0,5,,0,,,
EST-2023-1005,2022-S2,Ciencia de Datos,Manabí,Rural,F,25,Casado/a,Fiscal,Beca parcial,Presencial,5,8.71,4.17,4,6,81.8,0.0,0.7,2,670.0,1,5.1,1,2024-07-26,Academico,5.0
EST-2024-1006,2023-S2,Derecho,Manabí,Rural,M,25,Soltero/a,Particular,Credito educativo,Presencial,1,9.5,8.9,1,8,88.2,0.0,89.7,1,486.0,1,5.8,0,,,
EST-2025-1007,2022-S1,Ingeniería Civil,Guayas,Rural,M,22,Soltero/a,Fiscal,Credito educativo,Presencial,4,7.79,8.96,2,8,67.4,0.0,4.3,2,530.0,2,,0,,,
EST-2020-1008,2023-S1,Medicina,Manabí,Rural,M,19,Soltero/a,Fiscal,Beca completa,Presencial,2,8.73,9.26,1,7,86.9,0.0,2.1,1,910.0,1,7.1,0,,,
EST-2021-1009,2022-S1,Derecho,Loja,Rural,M,20,Soltero/a,Fiscal,Credito educativo,Presencial,6,8.44,8.56,1,8,72.2,0.0,5.0,1,1683.0,5,9.5,0,,,
EST-2022-1010,2023-S2,Contabilidad,Guayas,Rural,M,18,Casado/a,Particular,Recursos propios,Presencial,6,7.19,7.98,0,6,75.7,0.0,7.2,1,852.0,4,10.0,0,,,
EST-2023-1011,2023-S2,Ingeniería Civil,Pichincha,Urbana,M,26,Soltero/a,Fiscal,Beca parcial,Semi-presencial,4,7.06,2.72,1,7,95.4,11.0,16.8,3,1112.0,1,6.7,0,,,
EST-2024-1012,2023-S2,Administración de Empresas,Azuay,Urbana,M,19,Soltero/a,Fiscal,Beca parcial,Semi-presencial,1,6.62,5.98,2,5,69.4,0.0,24.2,1,622.0,0,6.8,1,2024-07-10,Laboral,2.0
EST-2025-1013,2023-S2,Administración de Empresas,Chimborazo,Urbana,F,23,Casado/a,Particular,Credito educativo,Presencial,4,8.74,6.75,3,6,75.6,0.0,29.8,2,893.0,5,6.2,0,,,
EST-2020-1014,2023-S2,Arquitectura,Imbabura,Urbana,F,22,Soltero/a,Fiscal,Recursos propios,Semi-presencial,1,7.71,5.29,2,6,88.9,15.0,5.7,2,352.0,3,6.2,0,,,
EST-2021-1015,2022-S1,Administración de Empresas,Pichincha,Urbana,M,17,Union libre,Fiscal,Credito educativo,Semi-presencial,5,6.64,7.67,0,4,87.3,39.0,12.4,1,770.0,3,4.5,1,2024-04-18,Economico,5.0
EST-2022-1016,2022-S1,Derecho,Pichincha,Urbana,F,19,Soltero/a,Fiscal,Beca parcial,Presencial,5,10.0,,1,6,68.9,0.0,6.4,3,1178.0,1,7.9,0,,,
EST-2023-1017,2023-S1,Derecho,El Oro,Urbana,F,20,Soltero/a,Fiscal,Beca parcial,Presencial,5,5.29,5.63,1,7,85.1,0.0,15.6,5,701.0,1,4.8,0,,,
EST-2024-1018,2023-S1,Contabilidad,Esmeraldas,Urbana,F,20,Soltero/a,Fiscal,Beca parcial,Presencial,6,7.52,8.4,0,8,96.1,32.0,19.9,1,251.0,4,7.5,0,,,
EST-2025-1019,2023-S2,Arquitectura,Guayas,Urbana,F,21,Soltero/a,Fiscal,Beca parcial,Presencial,4,7.67,8.22,1,8,54.4,0.0,3.4,2,466.0,4,10.0,0,,,
EST-2020-1020,2022-S1,Medicina,Imbabura,Rural,F,23,Soltero/a,Fiscal,Beca parcial,Presencial,5,6.64,8.93,1,4,64.7,24.0,19.0,3,633.0,2,2.9,1,2024-01-05,Personal,5.0
EST-2021-1021,2022-S2,Contabilidad,Manabí,Urbana,M,22,Soltero/a,Particular,Credito educativo,Semi-presencial,4,7.74,9.19,3,6,100.0,0.0,0.5,3,916.0,2,8.4,0,,,
EST-2022-1022,2023-S1,Ciencia de Datos,Imbabura,Rural,F,17,Casado/a,Fiscal,Recursos propios,Presencial,5,9.02,,2,8,75.2,44.0,,1,300.0,1,7.0,1,2024-08-17,Laboral,5.0
EST-2023-1023,2023-S2,Medicina,Loja,Rural,F,21,Soltero/a,Particular,Beca parcial,Presencial,5,9.29,7.82,1,5,67.5,0.0,34.6,3,2003.0,0,5.1,1,2024-01-04,Academico,5.0
EST-2024-1024,2022-S1,Derecho,Pichincha,Urbana,F,27,Soltero/a,Particular,Credito educativo,Semi-presencial,6,6.65,7.87,1,8,56.3,0.0,,1,613.0,2,4.3,0,,,
EST-2025-1025,2023-S2,Ciencia de Datos,Imbabura,Rural,F,27,Casado/a,Particular,Beca parcial,Presencial,4,7.14,8.06,1,6,74.9,0.0,5.9,0,1208.0,2,7.9,0,,,
EST-2020-1026,2022-S2,Ciencia de Datos,Pichincha,Urbana,F,19,Casado/a,Particular,Credito educativo,Presencial,3,9.0,4.51,2,4,88.4,0.0,6.1,3,1549.0,3,7.7,0,,,
EST-2021-1027,2023-S2,Derecho,Chimborazo,Urbana,M,26,Casado/a,Particular,Recursos propios,Semi-presencial,1,7.66,7.08,2,8,89.2,0.0,2.5,1,550.0,1,8.1,0,,,
EST-2022-1028,2022-S2,Derecho,Pichincha,Urbana,M,27,Soltero/a,Fiscal,Beca parcial,Semi-presencial,6,9.02,7.49,0,4,66.6,42.0,5.1,1,972.0,1,7.3,0,,,
EST-2023-1029,2022-S1,Psicología,Pichincha,Rural,F,21,Soltero/a,Fiscomisional,Beca parcial,Semi-presencial,1,9.03,7.15,0,8,88.4,0.0,12.1,1,471.0,4,,0,,,
EST-2024-1030,2022-S1,Psicología,Pichincha,Urbana,F,18,Casado/a,Fiscal,Beca completa,Presencial,4,8.07,6.52,2,5,78.2,0.0,8.1,3,307.0,2,,0,,,
EST-2025-1031,2022-S2,Contabilidad,Tungurahua,Urbana,F,20,Soltero/a,Fiscal,Beca completa,Presencial,3,7.37,5.76,2,7,100.0,15.0,2.6,2,817.0,3,7.3,0,,,
EST-2020-1032,2023-S1,Ciencia de Datos,Azuay,Urbana,M,23,Soltero/a,Particular,Recursos propios,Presencial,4,10.0,6.51,1,4,65.3,15.0,48.6,3,498.0,3,4.4,1,2024-05-12,Academico,4.0
EST-2021-1033,2023-S1,Medicina,Pichincha,Urbana,F,20,Casado/a,Fiscal,Beca parcial,Presencial,4,8.72,9.0,1,4,82.0,0.0,8.8,6,1430.0,5,,0,,,
EST-2022-1034,2022-S1,Ingeniería Civil,Imbabura,Urbana,M,23,Casado/a,Fiscomisional,Credito educativo,Presencial,3,9.28,7.48,0,7,61.2,26.0,,1,366.0,2,6.1,1,2024-07-05,Economico,4.0
EST-2023-1035,2023-S1,Contabilidad,Manabí,Urbana,F,20,Casado/a,Fiscal,Recursos propios,Presencial,3,6.23,4.83,1,6,62.8,0.0,41.4,1,245.0,1,,1,2024-05-20,Laboral,4.0
EST-2024-1036,2023-S2,Medicina,Pichincha,Urbana,F,18,Soltero/a,Particular,Recursos propios,Presencial,6,8.02,7.77,0,6,85.7,32.0,4.7,0,845.0,2,5.7,0,,,
EST-2025-1037,2022-S1,Contabilidad,Pichincha,Urbana,M,25,Soltero/a,Particular,Beca completa,Presencial,3,10.0,,1,7,79.3,0.0,6.1,1,510.0,0,4.4,0,,,
EST-2020-1038,2023-S2,Psicología,Azuay,Urbana,F,26,Soltero/a,Fiscal,Beca completa,Presencial,2,8.29,3.72,3,4,97.2,42.0,46.0,2,479.0,2,1.9,0,,,
EST-2021-1039,2023-S1,Contabilidad,Azuay,Urbana,M,21,Soltero/a,Particular,Recursos propios,Presencial,2,6.6,8.19,1,8,59.0,0.0,1.9,1,243.0,2,6.2,0,,,
EST-2022-1040,2023-S2,Contabilidad,Guayas,Urbana,F,21,Soltero/a,Particular,Beca parcial,Semi-presencial,6,9.24,5.34,3,4,65.2,29.0,51.2,1,653.0,4,5.3,1,2024-04-09,Economico,7.0
EST-2023-1041,2022-S2,Administración de Empresas,Loja,Rural,M,27,Soltero/a,Particular,Recursos propios,Presencial,2,8.8,7.11,0,4,92.1,37.0,3.6,3,281.0,3,7.7,0,,,
EST-2024-1042,2023-S2,Ciencia de Datos,Manabí,Urbana,M,18,Soltero/a,Fiscal,Recursos propios,Presencial,5,7.08,5.14,0,7,58.1,0.0,10.8,3,581.0,0,8.8,1,2024-02-12,Academico,5.0
EST-2025-1043,2023-S1,Arquitectura,Esmeraldas,Urbana,F,23,Casado/a,Fiscal,Credito educativo,Presencial,1,8.07,8.88,1,5,86.2,0.0,13.1,0,458.0,2,6.1,0,,,
EST-2020-1044,2022-S2,Psicología,Azuay,Urbana,F,18,Casado/a,Particular,Recursos propios,Presencial,3,7.88,7.22,1,5,100.0,0.0,9.1,0,1059.0,5,7.0,0,,,
EST-2021-1045,2022-S2,Arquitectura,Azuay,Urbana,M,24,Soltero/a,Particular,Beca completa,Presencial,6,7.19,4.75,0,8,88.8,0.0,,1,425.0,1,8.9,0,,,
EST-2022-1046,2022-S2,Arquitectura,Manabí,Urbana,M,19,Union libre,Fiscal,Beca completa,Presencial,2,8.64,6.83,1,5,49.8,0.0,3.0,5,512.0,1,7.4,0,,,
EST-2023-1047,2023-S1,Ingeniería Civil,Guayas,Urbana,F,22,Soltero/a,Fiscal,Beca parcial,Semi-presencial,4,5.46,8.86,0,5,83.5,14.0,3.1,2,642.0,4,7.0,0,,,
EST-2024-1048,2023-S1,Medicina,Guayas,Rural,F,20,Union libre,Fiscal,Beca completa,Semi-presencial,2,6.46,,1,7,79.5,39.0,4.5,2,1112.0,3,5.9,0,,,
EST-2025-1049,2023-S2,Ingeniería Civil,Guayas,Urbana,F,25,Soltero/a,Particular,Credito educativo,Presencial,6,6.89,8.32,3,4,50.9,18.0,3.5,0,694.0,4,9.9,1,2024-02-06,Personal,7.0
EST-2020-1050,2022-S1,Medicina,Tungurahua,Urbana,M,25,Soltero/a,Fiscomisional,Beca parcial,Presencial,2,9.26,9.63,1,8,86.4,0.0,47.4,1,659.0,2,8.0,0,,,
EST-2021-1051,2023-S1,Derecho,Manabí,Urbana,M,25,Casado/a,Particular,Beca parcial,Presencial,1,7.38,,1,5,98.2,0.0,20.5,1,777.0,3,7.6,0,,,
EST-2022-1052,2022-S1,Arquitectura,Guayas,Urbana,M,23,Soltero/a,Fiscal,Recursos propios,Presencial,4,8.07,6.99,0,8,90.2,0.0,8.2,1,1293.0,5,5.3,0,,,
EST-2023-1053,2023-S2,Derecho,Guayas,Urbana,F,27,Union libre,Particular,Beca parcial,Presencial,3,8.53,9.75,1,5,77.0,31.0,39.8,0,593.0,2,,0,,,
EST-2024-1054,2023-S1,Ciencia de Datos,Pichincha,Urbana,M,22,Soltero/a,Fiscal,Recursos propios,Semi-presencial,6,7.31,3.1,3,4,77.2,0.0,11.4,3,366.0,4,3.6,1,2024-06-01,Academico,7.0
EST-2025-1055,2022-S2,Administración de Empresas,Guayas,Urbana,F,24,Casado/a,Particular,Credito educativo,Presencial,2,7.37,8.68,0,8,54.0,33.0,32.8,0,442.0,0,5.9,0,,,
EST-2020-1056,2022-S2,Derecho,Guayas,Urbana,F,22,Soltero/a,Particular,Beca completa,Presencial,1,7.68,5.48,3,5,75.1,0.0,27.5,2,937.0,1,7.9,0,,,
EST-2021-1057,2022-S2,Psicología,Esmeraldas,Urbana,M,25,Soltero/a,Particular,Recursos propios,Semi-presencial,6,5.67,6.25,2,7,69.0,40.0,20.0,3,955.0,3,8.2,1,2024-03-19,Academico,7.0
EST-2022-1058,2022-S1,Administración de Empresas,Pichincha,Rural,M,21,Soltero/a,Fiscomisional,Beca completa,Presencial,2,6.0,7.23,1,6,79.7,0.0,9.2,3,1113.0,2,,0,,,
EST-2023-1059,2022-S2,Psicología,Chimborazo,Rural,F,27,Soltero/a,Fiscal,Credito educativo,Presencial,4,8.31,7.43,1,5,90.0,0.0,1.1,3,200.0,0,,0,,,
EST-2024-1060,2023-S2,Medicina,Tungurahua,Urbana,M,21,Soltero/a,Fiscal,Recursos propios,Presencial,4,7.46,4.89,0,7,79.3,0.0,1.9,2,2084.0,5,4.0,0,,,
EST-2025-1061,2023-S1,Contabilidad,Guayas,Rural,M,22,Soltero/a,Particular,Beca parcial,Semi-presencial,5,6.5,5.95,1,7,67.9,16.0,9.1,2,666.0,1,5.3,1,2024-01-06,Economico,5.0
EST-2020-1062,2023-S2,Psicología,Esmeraldas,Urbana,M,26,Soltero/a,Fiscal,Beca parcial,Presencial,3,9.19,,1,5,79.2,23.0,40.4,3,520.0,4,2.9,0,,,
EST-2021-1063,2023-S1,Contabilidad,El Oro,Rural,F,25,Union libre,Particular,Beca parcial,Presencial,3,9.05,5.41,0,4,63.3,0.0,4.9,1,654.0,0,7.1,0,,,
EST-2022-1064,2022-S2,Arquitectura,Pichincha,Urbana,M,25,Soltero/a,Fiscomisional,Recursos propios,Semi-presencial,1,7.74,9.06,0,7,78.0,35.0,14.8,4,378.0,3,7.8,0,,,
EST-2023-1065,2022-S1,Ingeniería Civil,Pichincha,Urbana,F,22,Soltero/a,Particular,Recursos propios,Presencial,3,8.01,8.55,0,8,75.9,14.0,2.2,1,634.0,4,9.7,0,,,
EST-2024-1066,2022-S2,Derecho,Pichincha,Urbana,M,26,Soltero/a,Fiscal,Beca completa,Presencial,5,8.07,3.78,0,7,80.8,16.0,23.4,1,895.0,5,6.9,0,,,
EST-2025-1067,2023-S2,Medicina,Pichincha,Urbana,M,26,Soltero/a,Fiscal,Recursos propios,Semi-presencial,5,9.17,6.28,0,8,100.0,0.0,13.0,6,577.0,4,6.0,0,,,
EST-2020-1068,2023-S2,Psicología,Pichincha,Urbana,M,18,Soltero/a,Fiscal,Recursos propios,Semi-presencial,1,7.27,7.33,0,4,79.7,0.0,16.3,0,571.0,3,3.2,0,,,
EST-2021-1069,2022-S2,Ciencia de Datos,Guayas,Urbana,F,19,Soltero/a,Particular,Credito educativo,Presencial,2,7.77,6.23,0,6,90.3,0.0,0.7,1,1112.0,5,5.2,0,,,
EST-2022-1070,2022-S1,Ciencia de Datos,Manabí,Urbana,M,24,Soltero/a,Fiscomisional,Recursos propios,Presencial,1,6.29,7.7,0,6,73.2,31.0,17.0,0,1350.0,0,8.1,0,,,
EST-2023-1071,2022-S2,Psicología,Imbabura,Urbana,F,19,Soltero/a,Fiscal,Recursos propios,Presencial,4,8.52,7.95,0,5,69.0,29.0,2.0,1,383.0,2,3.2,0,,,
EST-2024-1072,2022-S2,Ingeniería Civil,Manabí,Urbana,F,21,Soltero/a,Fiscal,Beca completa,Presencial,4,8.88,4.95,1,6,89.1,0.0,1.0,4,751.0,4,8.8,0,,,
EST-2025-1073,2022-S1,Contabilidad,Loja,Rural,F,18,Soltero/a,Fiscal,Recursos propios,Presencial,2,7.07,10.0,2,8,46.7,0.0,14.7,0,390.0,3,5.3,0,,,
EST-2020-1074,2023-S2,Medicina,Pichincha,Rural,M,24,Soltero/a,Fiscal,Recursos propios,Presencial,2,6.62,4.19,2,7,68.3,0.0,13.0,0,363.0,0,3.6,1,2024-08-14,Laboral,2.0
EST-2021-1075,2023-S2,Ingeniería Civil,El Oro,Rural,M,27,Union libre,Particular,Recursos propios,Presencial,5,8.63,10.0,3,8,76.2,0.0,13.2,0,1527.0,1,5.3,0,,,
EST-2022-1076,2023-S1,Contabilidad,Pichincha,Urbana,M,17,Casado/a,Fiscomisional,Beca completa,Presencial,1,6.41,5.63,1,6,71.6,28.0,49.1,1,1508.0,0,7.0,1,2024-06-13,Laboral,2.0
EST-2023-1077,2023-S2,Psicología,Pichincha,Urbana,F,18,Casado/a,Particular,Recursos propios,Semi-presencial,2,7.61,9.19,0,7,98.3,0.0,15.7,3,974.0,5,7.6,0,,,
EST-2024-1078,2023-S1,Administración de Empresas,Guayas,Urbana,F,20,Soltero/a,Fiscal,Credito educativo,Presencial,4,7.65,6.18,1,7,59.2,19.0,0.6,1,649.0,2,7.9,1,2024-05-15,Academico,5.0
EST-2025-1079,2023-S2,Medicina,Manabí,Urbana,F,18,Soltero/a,Fiscal,Beca parcial,Presencial,1,8.26,6.39,0,8,79.2,0.0,20.0,2,585.0,5,8.0,0,,,
EST-2020-1080,2023-S2,Psicología,Azuay,Urbana,M,27,Soltero/a,Particular,Beca completa,Presencial,2,8.13,6.6,1,8,64.2,38.0,11.5,4,1215.0,3,5.5,1,2024-02-11,Personal,3.0
EST-2021-1081,2022-S1,Contabilidad,Imbabura,Urbana,F,26,Soltero/a,Particular,Recursos propios,Presencial,4,6.68,8.21,2,4,80.9,0.0,58.9,3,337.0,4,4.2,0,,,
EST-2022-1082,2023-S2,Medicina,Guayas,Urbana,F,24,Soltero/a,Particular,Recursos propios,Presencial,2,9.07,6.79,1,6,83.4,0.0,24.2,2,351.0,1,10.0,0,,,
EST-2023-1083,2022-S2,Administración de Empresas,Manabí,Rural,M,27,Soltero/a,Fiscal,Beca completa,Presencial,2,8.68,5.27,0,7,84.2,36.0,10.7,2,221.0,2,8.0,0,,,
EST-2024-1084,2023-S2,Arquitectura,Guayas,Urbana,F,19,Casado/a,Particular,Recursos propios,Presencial,1,7.7,6.7,1,5,88.3,0.0,36.4,3,206.0,0,8.9,0,,,
EST-2025-1085,2023-S1,Medicina,Guayas,Urbana,M,17,Soltero/a,Fiscal,Recursos propios,Presencial,5,7.76,8.0,1,4,100.0,0.0,46.3,3,391.0,0,9.3,0,,,
EST-2020-1086,2022-S2,Ingeniería Civil,Azuay,Rural,M,20,Soltero/a,Fiscal,Beca completa,Presencial,5,6.16,,2,4,81.0,26.0,37.7,1,660.0,3,7.9,0,,,
EST-2021-1087,2023-S1,Medicina,Guayas,Urbana,F,21,Soltero/a,Fiscal,Credito educativo,Semi-presencial,6,8.15,,0,8,56.2,0.0,8.5,2,415.0,3,9.4,0,,,
EST-2022-1088,2023-S1,Ingeniería Civil,Loja,Rural,F,17,Soltero/a,Fiscomisional,Credito educativo,Presencial,3,8.47,6.06,2,6,88.4,0.0,6.2,0,720.0,5,3.9,0,,,
EST-2023-1089,2023-S2,Psicología,Chimborazo,Urbana,F,27,Soltero/a,Fiscomisional,Recursos propios,Presencial,6,6.96,,1,7,72.3,0.0,5.6,3,1231.0,0,5.6,0,,,
EST-2024-1090,2022-S2,Contabilidad,Chimborazo,Urbana,M,17,Casado/a,Particular,Recursos propios,Semi-presencial,2,7.45,6.41,2,5,100.0,13.0,5.6,0,232.0,5,7.7,0,,,
EST-2025-1091,2023-S2,Derecho,Guayas,Rural,F,25,Casado/a,Fiscomisional,Recursos propios,Presencial,1,7.2,7.41,1,4,86.3,0.0,3.4,2,247.0,1,5.4,0,,,
EST-2020-1092,2023-S2,Derecho,Pichincha,Urbana,F,25,Casado/a,Fiscal,Beca parcial,Semi-presencial,3,6.86,9.08,3,8,100.0,39.0,13.4,1,811.0,5,9.9,0,,,
EST-2021-1093,2023-S2,Derecho,Guayas,Urbana,F,26,Soltero/a,Particular,Beca completa,Presencial,6,6.23,5.73,3,5,74.6,0.0,17.3,3,542.0,3,5.4,1,2024-01-27,Personal,7.0
EST-2022-1094,2022-S2,Contabilidad,Pichincha,Urbana,M,23,Casado/a,Fiscal,Recursos propios,Presencial,3,6.33,7.65,2,6,69.4,0.0,17.4,1,799.0,1,6.9,0,,,
EST-2023-1095,2022-S2,Arquitectura,Pichincha,Urbana,M,19,Soltero/a,Particular,Recursos propios,Presencial,5,9.8,6.99,2,6,83.2,19.0,,3,1009.0,0,3.8,0,,,
EST-2024-1096,2023-S2,Ciencia de Datos,Imbabura,Urbana,M,24,Soltero/a,Fiscal,Beca parcial,Semi-presencial,6,7.77,8.62,1,4,82.7,17.0,41.7,1,672.0,5,8.3,0,,,
EST-2025-1097,2022-S2,Contabilidad,Guayas,Urbana,M,23,Soltero/a,Particular,Beca parcial,Presencial,1,6.44,5.66,1,8,52.7,17.0,0.5,2,473.0,2,9.5,1,2024-07-25,Academico,2.0
EST-2020-1098,2022-S1,Administración de Empresas,Chimborazo,Urbana,F,24,Soltero/a,Particular,Beca completa,Semi-presencial,3,7.7,9.81,2,5,83.3,32.0,3.5,2,229.0,3,6.1,0,,,
EST-2021-1099,2022-S2,Psicología,Tungurahua,Urbana,F,25,Casado/a,Particular,Recursos propios,Presencial,3,6.36,6.33,4,6,65.7,0.0,7.3,2,662.0,4,,0,,,
EST-2022-1100,2023-S1,Administración de Empresas,Guayas,Urbana,F,17,Union libre,Fiscal,Recursos propios,Semi-presencial,4,6.5,6.35,0,6,100.0,34.0,8.6,6,717.0,4,3.8,0,,,
EST-2023-1101,2022-S1,Administración de Empresas,Azuay,Urbana,F,18,Soltero/a,Fiscal,Recursos propios,Presencial,1,8.87,7.18,2,8,87.0,0.0,24.8,2,525.0,3,6.3,0,,,
EST-2024-1102,2022-S1,Derecho,El Oro,Urbana,F,17,Soltero/a,Fiscal,Credito educativo,Presencial,6,9.07,,0,4,78.1,0.0,3.6,2,1428.0,0,7.8,0,,,
EST-2025-1103,2023-S2,Contabilidad,Manabí,Rural,M,19,Soltero/a,Particular,Credito educativo,Presencial,2,7.56,7.43,1,6,61.3,0.0,,5,729.0,1,6.3,0,,,
EST-2020-1104,2022-S2,Ciencia de Datos,Azuay,Urbana,M,20,Casado/a,Fiscal,Recursos propios,Semi-presencial,5,7.49,6.66,2,6,78.1,35.0,1.4,2,456.0,1,,1,2024-03-22,Personal,6.0
EST-2021-1105,2023-S2,Medicina,Manabí,Rural,M,23,Casado/a,Fiscal,Recursos propios,Presencial,4,8.79,10.0,0,7,90.0,0.0,9.0,3,315.0,1,4.8,0,,,
EST-2022-1106,2022-S1,Psicología,Pichincha,Urbana,F,27,Union libre,Fiscal,Recursos propios,Presencial,3,8.17,5.97,0,7,96.6,19.0,9.5,3,518.0,3,9.4,0,,,
EST-2023-1107,2023-S1,Contabilidad,Loja,Rural,F,23,Soltero/a,Particular,Recursos propios,Presencial,5,8.58,8.79,1,5,52.4,0.0,37.9,0,821.0,1,8.1,0,,,
EST-2024-1108,2023-S2,Contabilidad,Guayas,Rural,F,21,Casado/a,Particular,Recursos propios,Presencial,6,6.31,4.19,1,6,72.8,0.0,3.5,1,654.0,0,3.6,1,2024-07-16,Economico,7.0
EST-2025-1109,2023-S1,Medicina,El Oro,Urbana,M,23,Soltero/a,Particular,Beca completa,Presencial,5,6.8,,1,8,83.1,0.0,27.2,3,244.0,2,9.0,0,,,
EST-2020-1110,2023-S2,Contabilidad,Pichincha,Rural,F,21,Soltero/a,Particular,Credito educativo,Presencial,2,9.1,7.98,1,5,72.8,0.0,0.5,2,431.0,4,4.6,0,,,
EST-2021-1111,2022-S2,Derecho,Loja,Urbana,M,20,Soltero/a,Fiscal,Credito educativo,Presencial,6,7.01,8.57,1,6,68.8,37.0,47.7,0,1067.0,1,2.2,1,2024-03-27,Personal,6.0
EST-2022-1112,2023-S1,Ingeniería Civil,Tungurahua,Rural,M,25,Soltero/a,Fiscal,Recursos propios,Presencial,3,8.86,,0,6,66.8,28.0,4.6,1,897.0,5,9.8,0,,,
EST-2023-1113,2022-S2,Arquitectura,Pichincha,Urbana,F,22,Soltero/a,Particular,Beca parcial,Semi-presencial,1,4.51,,1,8,79.8,12.0,47.1,2,806.0,5,4.1,0,,,
EST-2024-1114,2023-S1,Psicología,Guayas,Urbana,F,19,Union libre,Particular,Beca completa,Semi-presencial,1,9.15,7.71,0,4,62.5,15.0,45.1,3,1052.0,1,6.5,0,,,
EST-2025-1115,2022-S1,Contabilidad,Imbabura,Urbana,M,22,Soltero/a,Fiscal,Credito educativo,Semi-presencial,6,7.52,9.72,0,7,75.3,19.0,6.2,3,632.0,0,6.1,0,,,
EST-2020-1116,2022-S1,Psicología,Chimborazo,Urbana,F,19,Soltero/a,Particular,Recursos propios,Presencial,5,7.69,6.57,2,4,87.4,30.0,26.0,3,330.0,4,8.8,0,,,
EST-2021-1117,2023-S1,Ciencia de Datos,Imbabura,Urbana,F,26,Soltero/a,Fiscal,Credito educativo,Presencial,4,10.0,,0,4,81.0,22.0,4.3,4,918.0,2,9.4,0,,,
EST-2022-1118,2022-S1,Arquitectura,Guayas,Urbana,F,26,Soltero/a,Fiscal,Credito educativo,Semi-presencial,1,6.05,,2,4,64.2,10.0,,2,389.0,2,5.3,0,,,
EST-2023-1119,2022-S2,Ciencia de Datos,Tungurahua,Urbana,M,22,Soltero/a,Fiscal,Beca parcial,Presencial,1,8.99,5.93,0,7,83.3,22.0,0.9,0,377.0,4,7.1,0,,,
EST-2024-1120,2022-S2,Ciencia de Datos,Manabí,Urbana,F,25,Soltero/a,Fiscal,Beca parcial,Presencial,5,10.0,4.9,0,7,68.0,0.0,0.5,2,491.0,4,5.1,0,,,
EST-2025-1121,2023-S1,Arquitectura,Manabí,Rural,M,19,Soltero/a,Fiscal,Recursos propios,Semi-presencial,6,7.87,8.44,1,5,68.5,0.0,10.4,2,396.0,4,8.0,0,,,
